PC1,PC2,PC3,PC4,PC5,Partner Name,Region,Cluster
-0.22191990037758888,0.033851405249244744,0.7296304480124096,-0.002005673614303823,-7.223280145140964e-17,Western Sahara,Other,0
-0.18035448863946218,0.6608146284024473,0.17348560437507876,0.054710366421679105,-2.046764702625457e-17,Spain,Other,2
-0.21083050108023874,-0.09029724256463748,0.5253042841397824,0.004903060336781389,-5.632115530223064e-17,Ethiopia(includes Eritrea),Other,0
-0.20513252718974054,-0.37490855933864636,1.0780717652926552,-0.009060470267424842,-1.2258805571420066e-16,Finland,Other,0
-0.20808189946205494,-0.4407115542120149,0.8081438073925009,-0.0060882117416802195,-9.058182082420697e-17,Fiji,Other,0
-0.1849774245570926,-1.1020273362608586,0.7509036826747262,-0.007542662809825879,-8.638014436016739e-17,Falkland Island,Other,0
-0.09676831447574065,0.7556153146495586,-0.10822855033603976,0.049186153789723706,-7.125323026116542e-18,France,Europe & Central Asia,2
-0.21542939830993416,0.334065951069484,0.1927824062196625,0.017074411253561676,-4.638429535653108e-18,Faeroe Islands,Other,0
-0.19216409341472934,-1.1805495584775014,1.0783756170942351,-0.01877874053749253,-1.205974244276902e-16,Gabon,Other,0
-0.06797949505044014,1.0545792400857104,-0.4130828354125551,0.15613996369958907,2.234640274058549e-17,United Kingdom,Other,2
-0.1995021265495198,-0.5239149362846377,0.6036359248867535,-0.0009956823209826954,-7.116081174121587e-17,Ghana,Other,0
-0.20487352389696964,-0.9280516154522335,1.2164127552417303,-0.022235684862028683,-1.208308581661559e-16,Gibraltar,Other,0
-0.19624833643435147,-1.1045270736702277,1.1211792294697283,-0.02021499454437879,-1.2952970889248345e-16,Guinea,Other,0
-0.2233059308061246,0.34498070891274923,0.4485901683569749,0.009158251868873292,-4.236982890366203e-17,Guadeloupe,Other,0
-0.20288020202724816,-0.6816604789269588,0.8813203104739844,-0.01031597010646006,-8.775245210905155e-17,"Gambia, The",Other,0
-0.18977536870898182,-1.2400968776413717,1.0597174872230173,-0.018360327869656183,-1.1078043063065657e-16,Guinea-Bissau,Other,0
-0.21483453223193413,-0.5964137039676958,1.1782191019431343,-0.01980747976815951,-1.2657102584465644e-16,Equatorial Guinea,Other,0
